id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7315500423,tucson,0,2014.0,jeep,wrangler unlimited sahara 4dr hardtop,,6 cylinders,gas,109146.0,clean,automatic,1C4HJWEG0EL213514,4wd,,SUV,grey,az
7314544690,rockford,2500,2002.0,chevrolet,impala,good,6 cylinders,gas,158042.0,clean,automatic,,fwd,mid-size,sedan,brown,il
7317007568,knoxville,2300,1987.0,toyota,pickup,,,gas,135000.0,clean,manual,,,,,,tn
7314471756,syracuse,20000,2017.0,chevrolet,traverse,excellent,6 cylinders,gas,82216.0,clean,automatic,1GNKVGKD8HJ100444,4wd,full-size,SUV,black,ny
7314437243,san luis obispo,68777,2020.0,volvo,"xc90 t8 1,300 miles",excellent,,gas,1375.0,clean,automatic,YV4BR0CL1L1576521,4wd,,SUV,,ca
7309243509,frederick,35990,2018.0,audi,a4 allroad premium plus,good,,gas,29157.0,clean,other,WA18NAF47JA041512,,,wagon,black,md
7315868722,los angeles,500,2013.0,nissan,altima,,,gas,130000.0,clean,automatic,,,,,,ca
7313877430,kalispell,18000,2019.0,volkswagen,jetta se 1.4t,like new,4 cylinders,gas,55000.0,clean,automatic,,fwd,full-size,sedan,white,mt
7315239276,orlando,4000,1995.0,,Vintage Olds Aurora,,8 cylinders,gas,55000.0,clean,automatic,,,,,black,fl
7306933041,charleston,28990,2010.0,ford,super duty f-550 drw,good,10 cylinders,gas,130441.0,clean,automatic,1FDAW5HY0AEB36459,4wd,,,white,sc
7310443307,chico,10500,2013.0,ford,edge,,6 cylinders,gas,115879.0,clean,automatic,2FMDK3GC3DBE07890,,,SUV,silver,ca
7315249653,fresno / madera,33590,2014.0,gmc,sierra 1500 crew cab slt,good,8 cylinders,gas,57923.0,clean,other,3GTP1VEC4EG551563,,,pickup,white,ca
7307181435,brunswick,38990,2020.0,infiniti,qx60 luxe sport utility,good,6 cylinders,gas,5279.0,clean,other,5N1DL0MN9LC508268,fwd,,other,black,ga
7315245104,eastern NC,33590,2014.0,toyota,tundra crewmax sr5 pickup,good,,other,55251.0,clean,other,5TFEY5F15EX169621,,,pickup,red,nc
7314382101,atlanta,5500,2011.0,ford,taurus,,,gas,175432.0,clean,automatic,,,,,,ga
7316344197,houston,23500,2015.0,gmc,sierra slt,,,gas,120000.0,rebuilt,other,,,,,,tx
7316199426,fayetteville,23998,2015.0,chevrolet,silverado 1500,like new,8 cylinders,gas,1.0,clean,automatic,,4wd,full-size,truck,grey,nc
7311976717,salem,7995,2011.0,nissan,juke,excellent,,gas,158770.0,clean,automatic,JN8AF5MV2BT007558,4wd,,wagon,grey,or
7313056999,tampa bay area,37990,2019.0,tesla,model 3 standard range,good,,electric,22544.0,clean,other,5YJ3E1EA9KF415988,rwd,,sedan,white,fl
7307785767,buffalo,3800,1992.0,jeep,cherokee limited,good,6 cylinders,gas,114000.0,clean,automatic,,4wd,,,,ny
7316996510,spokane / coeur d'alene,7000,1979.0,mercedes-benz,benz 450sl,excellent,,gas,120000.0,clean,automatic,,,,convertible,black,wa
7315433256,harrisburg,26590,2019.0,ram,1500 classic regular cab,good,8 cylinders,gas,15807.0,clean,other,3C6JR6AT9KG722675,,,pickup,white,pa
7315897655,lancaster,18900,2014.0,jeep,wrangler unlimited,excellent,6 cylinders,gas,171000.0,clean,automatic,,4wd,full-size,SUV,custom,pa
7313644604,hawaii,15000,2015.0,nissan,rogue,,4 cylinders,gas,54791.0,clean,automatic,5N1AT2MT8FC894991,fwd,,SUV,red,hi
7313447323,columbus,5999,2011.0,chevrolet,impala,good,4 cylinders,gas,122000.0,clean,automatic,,fwd,mid-size,sedan,white,oh
7314680919,corvallis/albany,31990,2017.0,ford,f-250,,,gas,147900.0,clean,automatic,1FT7W2B63HEB62276,4wd,,pickup,white,or
7304828903,anchorage / mat-su,30995,2017.0,rover,discovery hse,excellent,4 cylinders,gas,59904.0,clean,automatic,SALCR2BG0HH710563,4wd,,SUV,red,ak
7302405742,scranton / wilkes-barre,9995,2006.0,ford,e-350,,,gas,125715.0,clean,automatic,1FDWE35L26HA11863,,,other,white,pa
7307400753,southwest VA,0,2013.0,lexus,rx 350,,6 cylinders,gas,91438.0,clean,automatic,2T2ZK1BA5DC105329,fwd,mid-size,SUV,white,va
7308690541,glens falls,40590,2019.0,ford,f250 super duty regular cab,good,8 cylinders,other,9313.0,clean,other,1FTBF2B65KEC91136,4wd,,pickup,white,ny
7310035626,albuquerque,12995,2007.0,toyota,highlander sport,excellent,6 cylinders,gas,60541.0,,automatic,JTEGP21A270131935,,,SUV,,nm
7316354770,detroit metro,197,2014.0,ford,taurus,,6 cylinders,other,111414.0,clean,automatic,1FAHP2F82EG179699,fwd,,sedan,white,mi
7311150735,lansing,0,2013.0,honda,accord,good,,gas,102770.0,clean,automatic,1HGCR2F80DA141017,fwd,,sedan,silver,mi
7308262448,dayton / springfield,12500,2007.0,toyota,tacoma 4x4,excellent,6 cylinders,gas,158012.0,clean,automatic,,4wd,,truck,red,oh
7309776845,baltimore,22495,2010.0,jeep,wrangler unlimited,,6 cylinders,gas,72346.0,clean,automatic,,4wd,mid-size,SUV,black,md
7316254354,orange county,502,2015.0,chevrolet,corvette,,8 cylinders,gas,119382.0,clean,automatic,1G1YM2D73F5105081,rwd,,coupe,,ca
7308913965,salem,10995,2011.0,audi,a6,excellent,6 cylinders,gas,100892.0,clean,automatic,WAUFGAFB1BN033161,4wd,mid-size,sedan,silver,or
7309051997,williamsport,6500,2011.0,mazda,mazda3 i touring,good,4 cylinders,gas,119000.0,clean,automatic,,fwd,mid-size,sedan,grey,pa
7312614268,wichita,76128,2020.0,bmw,m4,,,gas,4013.0,clean,automatic,,rwd,,convertible,,ks
7316987003,north jersey,2695,2007.0,volkswagen,rabbit,,,gas,169499.0,clean,manual,WVWAS71K57W140057,,compact,hatchback,silver,nj
7316680662,"washington, DC",18590,2014.0,mazda,mazda3 s grand touring,good,,gas,42371.0,clean,other,JM1BM1W34E1106067,fwd,,sedan,silver,dc
7309903787,maine,99,2016.0,ford,f-250sd,,,other,34997.0,clean,automatic,1FTBF2B60GEC78513,4wd,full-size,,green,me
7313463093,orlando,58000,2019.0,ford,f350 super duty,like new,,diesel,11000.0,clean,automatic,,,,,,fl
7311344927,salina,25990,2018.0,mazda,mx-5 miata grand touring,good,,gas,10364.0,clean,other,JM1NDAD73J0201674,rwd,,other,white,ks
7313549445,modesto,36999,2019.0,ford,transit 250,,6 cylinders,gas,45253.0,clean,automatic,1FTYR2CM2KKB66806,rwd,,,,ca
7309903676,omaha / council bluffs,27988,2018.0,gmc,acadia,,,gas,23565.0,clean,automatic,1GKKNRLS9JZ157510,,,,,ia
7306974895,albany,27500,2010.0,chevrolet,silverado 2500hd,excellent,8 cylinders,diesel,127381.0,clean,automatic,1GC4KXB62AF110438,4wd,full-size,truck,blue,ny
7316167128,chicago,8969,2015.0,hyundai,accent gls,excellent,4 cylinders,gas,69377.0,,automatic,KMHCT4AE8FU896261,,,sedan,,il
7316389579,bend,51594,2019.0,ram,1500 rebel,,8 cylinders,gas,34281.0,clean,automatic,1C6SRFLT4KN583211,4wd,,,,or
7313574659,inland empire,17875,2011.0,ram,1500,,,gas,123726.0,clean,automatic,,,,,,ca
7316773441,milwaukee,4995,2010.0,honda,odyssey,excellent,6 cylinders,gas,150321.0,clean,automatic,,fwd,full-size,mini-van,silver,wi
7314551761,central NJ,10995,2017.0,toyota,camry se auto (natl),,4 cylinders,,132781.0,clean,automatic,4T1BF1FK9HU399139,fwd,,sedan,grey,nj
7304129510,jacksonville,39590,2019.0,lincoln,continental reserve,good,6 cylinders,other,7528.0,clean,other,1LN6L9RP9K5606808,fwd,,sedan,black,nc
7314561837,san antonio,35590,2019.0,honda,odyssey ex-l minivan 4d,good,6 cylinders,gas,4265.0,clean,other,5FNRL6H70KB128570,fwd,,van,blue,tx
7315567272,san luis obispo,39950,2021.0,honda,pilot touring,new,6 cylinders,gas,2320.0,clean,automatic,,fwd,full-size,van,white,ca
7306805854,athens,24950,1996.0,ford,f350,good,8 cylinders,diesel,89887.0,clean,automatic,1FTJW36F0TEB16273,4wd,full-size,truck,white,ga
7305252568,yuba-sutter,10500,2011.0,hyundai,genesis coupe 2.0t,,4 cylinders,gas,108292.0,clean,automatic,KMHHT6KD3BU056907,rwd,mid-size,coupe,black,ca
7316238589,orange county,16777,2012.0,acura,mdx,,6 cylinders,gas,149178.0,clean,automatic,2HNYD2H8XCH512999,,,SUV,black,ca
7316489119,minneapolis / st paul,3490,2004.0,toyota,highlander,good,,gas,239000.0,clean,automatic,,,,,black,mn
7315261510,topeka,14546,2013.0,volkswagen,beetle coupe,,,gas,84112.0,clean,automatic,,fwd,,,grey,ks
7307035903,pueblo,49995,2016.0,ram,2500 tradesman lifted 4wd cummins,,6 cylinders,diesel,75588.0,clean,automatic,3C6UR5CL6GG245165,4wd,,pickup,white,co
7316293366,inland empire,39500,2013.0,ford,f750,excellent,6 cylinders,diesel,99332.0,clean,automatic,3FRNF7FA2DV035135,rwd,,truck,white,ca
7316847824,des moines,6500,2003.0,chevrolet,silverado,good,8 cylinders,gas,227213.0,clean,automatic,,4wd,full-size,truck,red,ia
7314152199,hawaii,28000,2016.0,lexus,gs 200t,,,gas,28300.0,clean,automatic,,,,,,hi
7312290750,st cloud,6499,2011.0,ford,edge,,,gas,159937.0,clean,automatic,2FMDK3GC0BBB03591,fwd,,,silver,mn
7315044355,chicago,5999,2007.0,honda,civic ex coupe,excellent,4 cylinders,gas,104884.0,clean,automatic,,,,,,il
7307995643,visalia-tulare,68995,2020.0,ram,3500 lifted tradesman drw 6.7 cummins,,6 cylinders,diesel,14140.0,clean,automatic,3C63RRGL3LG109003,4wd,,pickup,white,ca
7314681079,glens falls,16590,2015.0,volkswagen,beetle 1.8t fleet,good,,gas,39649.0,clean,other,3VWF17AT1FM655022,fwd,,hatchback,black,ny
7306438845,grand rapids,38795,2016.0,ford,f-150,excellent,6 cylinders,gas,44624.0,clean,automatic,1FTFW1EG5GFD24752,4wd,full-size,truck,custom,mi
7315247420,"kansas city, MO",9497,2013.0,volkswagen,passat,,4 cylinders,diesel,135503.0,clean,automatic,1VWBN7A33DC006629,fwd,,sedan,red,ks
7311174207,mansfield,15000,1985.0,,1985 Peterbilt EXHD,excellent,,diesel,1000000.0,clean,manual,,,,truck,blue,oh
7308454358,omaha / council bluffs,9995,2013.0,ford,f-150,,,other,221277.0,clean,automatic,1FTEX1EM1DFB84869,4wd,,pickup,black,ia
7315203493,dallas / fort worth,75000,1952.0,,Nash Healey Pinin Farina,,6 cylinders,gas,54000.0,clean,manual,,rwd,,,grey,tx
7315690692,"washington, DC",16590,2013.0,infiniti,g g37x sedan 4d,good,,other,93472.0,clean,other,JN1CV6AR1DM756727,,,sedan,white,dc
7311114798,san antonio,12499,2018.0,ford,focus,,4 cylinders,gas,60407.0,clean,automatic,1FADP3E23JL222630,fwd,,sedan,white,tx
7315190494,holland,4300,2008.0,audi,a4 b7 2.0t quattro,fair,4 cylinders,gas,157000.0,clean,manual,,4wd,mid-size,sedan,black,mi
7316389412,inland empire,34500,2007.0,,International 4300,,,diesel,97000.0,clean,automatic,,,,,,ca
7310733894,delaware,25990,2013.0,bmw,x6 xdrive35i sport utility,good,,gas,52145.0,clean,automatic,5UXFG2C59DL786683,,,SUV,black,de
7316531260,tampa bay area,55000,2016.0,ford,"f-350 super duty, f250",excellent,8 cylinders,diesel,46000.0,clean,automatic,,4wd,,pickup,black,fl
7316907274,tulsa,6498,2004.0,ford,f-150,excellent,8 cylinders,gas,169000.0,clean,automatic,1FTRX12W44NA99666,rwd,full-size,,silver,ok
7315252964,denver,10900,2018.0,hyundai,elantra,excellent,,gas,5380.0,clean,automatic,5NPD84LF0JH351948,fwd,,sedan,blue,co
7313822017,"washington, DC",14995,2008.0,lexus,gx 470,good,8 cylinders,gas,171632.0,clean,automatic,JTJBT20X780151192,4wd,,wagon,custom,dc
7314565827,greensboro,0,2012.0,ford,fusion,,,gas,183514.0,clean,,3FAHP0JA8CR209454,fwd,,sedan,white,nc
7302020776,waco,29995,2020.0,dodge,charger,,,gas,19524.0,clean,automatic,2C3CDXHG4LH197593,rwd,,sedan,white,tx
7311490188,east idaho,23995,2015.0,ram,1500 4x4,like new,8 cylinders,gas,127722.0,clean,automatic,1C6RR7KT7FS646752,4wd,full-size,truck,grey,id
7309279881,philadelphia,12900,2009.0,audi,tt,,4 cylinders,gas,97354.0,clean,automatic,TRUVF38J791018852,,,other,silver,pa
7313840853,colorado springs,1595,2000.0,mazda,protege lx,,4 cylinders,gas,215975.0,clean,manual,JM1BJ222XY0232262,fwd,,sedan,green,co
7313923381,"washington, DC",42900,1968.0,chevrolet,camaro,,,gas,24093.0,clean,manual,,,,,,dc
7315037873,inland empire,3500,1996.0,gmc,sierra z71,good,8 cylinders,gas,209000.0,clean,automatic,2GTEK19RXT1524465,4wd,,,white,ca
7313015457,charlotte,3000,2007.0,chrysler,300,fair,4 cylinders,gas,156.0,clean,automatic,,,full-size,other,custom,nc
7304134990,rochester,2499,2006.0,chevrolet,malibu,,6 cylinders,gas,142000.0,clean,automatic,,fwd,,,silver,mn
7309469672,richmond,8900,2015.0,hyundai,sonata se,,,gas,90200.0,,automatic,5NPE24AF3FH208945,fwd,,sedan,,va
7316167611,atlanta,10995,2008.0,bmw,5 series 550i,,8 cylinders,gas,90555.0,clean,automatic,WBANW535X8CT48632,rwd,,sedan,,ga
7313672469,bozeman,5250,2001.0,toyota,tacoma,fair,6 cylinders,gas,215000.0,clean,manual,,4wd,,,red,mt
7316745598,chicago,1,1954.0,mercury,monterey,,,gas,31000.0,clean,automatic,,,,,,il
7315032256,prescott,26990,2019.0,ford,mustang ecoboost,good,,gas,39685.0,clean,other,1FATP8UH1K5161704,rwd,,convertible,black,az
7314121193,southwest TX,43995,2014.0,ram,3500 mega cab,,6 cylinders,diesel,192762.0,clean,automatic,3C63RRNL9EG135532,4wd,,pickup,,tx
7313876822,santa fe / taos,44900,,,Grand Caravan,,6 cylinders,,39.0,clean,automatic,2C4RDGBG1KR798483,fwd,,,white,nm
7304611726,york,36590,2019.0,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,36134.0,clean,other,1G1FH1R71K0106395,rwd,,coupe,red,pa
7316904067,maine,19490,2013.0,chevrolet,silverado 1500 lt,,,other,138731.0,clean,automatic,,,,,,me
7308836651,knoxville,55000,2016.0,bmw,m3,like new,6 cylinders,gas,23113.0,clean,manual,,rwd,,sedan,white,tn
7313288948,ft myers / SW florida,10000,1999.0,ford,f350,good,8 cylinders,diesel,1176458.0,clean,manual,,4wd,,pickup,silver,fl
7302942934,cleveland,8900,1979.0,,MB 280sl,good,6 cylinders,gas,123168.0,clean,automatic,,rwd,compact,convertible,green,oh
7316567170,high rockies,13000,2004.0,gmc,savana,,,gas,225000.0,clean,automatic,,,,,,co
7308254861,skagit / island / SJI,5986,2012.0,ford,focus,,,gas,112862.0,clean,automatic,1FAHP3E26CL318921,fwd,,sedan,black,wa
7316741530,raleigh / durham / CH,7950,2012.0,mini,cooper countryman s,good,4 cylinders,gas,159.0,clean,automatic,,4wd,,hatchback,green,nc
7309156464,milwaukee,23590,2018.0,mitsubishi,outlander phev gt,good,,other,48933.0,clean,other,JA4J24A58JZ011951,4wd,,other,white,wi
7316716610,cape cod / islands,17500,1985.0,chevrolet,monte carlo ss,like new,8 cylinders,gas,61000.0,clean,automatic,,rwd,mid-size,coupe,black,ma
7316598494,los angeles,7997,2011.0,chevrolet,hhr,excellent,,gas,94000.0,clean,automatic,,,,wagon,grey,ca
7316418022,raleigh / durham / CH,12999,2012.0,jeep,grand cherokee overland,,8 cylinders,gas,149.0,clean,automatic,,4wd,mid-size,SUV,black,nc
7306245181,eastern NC,34590,2019.0,acura,mdx sh-awd sport utility,good,,other,27387.0,clean,other,5J8YD4H34KL004925,,,SUV,black,nc
7303877912,saginaw-midland-baycity,10995,2013.0,ford,expedition,,,gas,161918.0,clean,automatic,,,,,,mi
7315106755,atlanta,11000,2014.0,nissan,altima,,4 cylinders,gas,125518.0,clean,automatic,1N4AL3AP3EC319798,fwd,,sedan,white,ga
7314917121,columbus,5995,2008.0,honda,civic,,4 cylinders,gas,66089.0,rebuilt,manual,,fwd,,sedan,silver,oh
7314907189,"st louis, MO",4988,2006.0,toyota,camry le,excellent,4 cylinders,gas,189256.0,clean,automatic,,fwd,,,,il
7315147248,flint,14500,2014.0,ford,mustang,excellent,6 cylinders,gas,108000.0,clean,automatic,,rwd,full-size,coupe,silver,mi
7316013738,gold country,16488,2020.0,kia,optima,excellent,,gas,22090.0,clean,automatic,,fwd,,sedan,grey,ca
7314423407,boston,36995,2018.0,jeep,wrangler unlimited,like new,6 cylinders,gas,38000.0,clean,automatic,,4wd,,offroad,silver,ma
7315768007,inland empire,11671,2014.0,ford,escape,like new,,gas,102829.0,clean,automatic,1FMCU0GX1EUC92905,fwd,,SUV,silver,ca
7303473828,western massachusetts,1200,2004.0,jeep,grand cherokee laredo,,,gas,219000.0,clean,automatic,,,,,,ma
7310878810,austin,11500,2012.0,gmc,acadia,excellent,6 cylinders,gas,90000.0,clean,automatic,,,,,silver,tx
7308003466,clarksville,6299,2008.0,volvo,xc90,,,gas,125509.0,clean,automatic,YV4CY982481483401,,,,,tn
7310912273,oklahoma city,2900,2014.0,dodge,charger v6 awd,good,6 cylinders,gas,95000.0,clean,automatic,,fwd,full-size,sedan,black,ok
7315416339,san diego,332,2018.0,toyota,camry,excellent,4 cylinders,gas,28219.0,,other,4T1B11HK1JU062806,,,sedan,,ca
7316817027,austin,1800,2013.0,nissan,juke,,4 cylinders,gas,69000.0,clean,automatic,,,,,,tx
7313857773,orange county,37990,2018.0,toyota,tacoma double cab trd,good,6 cylinders,gas,36405.0,clean,other,3TMCZ5AN5JM148072,4wd,,pickup,white,ca
7311773190,el paso,39990,2020.0,toyota,tundra double cab sr5,good,8 cylinders,gas,6932.0,clean,other,5TFRY5F11LX270864,,,pickup,white,tx
7307734273,appleton-oshkosh-FDL,39950,2015.0,porsche,macan turbo awd crossove,,,gas,53321.0,clean,automatic,WP1AF2A51FLB91006,,,,,wi
7316807968,SF bay area,26590,2018.0,mercedes-benz,gla 250 sport,good,,gas,31015.0,clean,other,WDCTG4EB3JJ422232,fwd,,other,red,ca
7311426746,"st louis, MO",24990,2007.0,ford,super duty f-450 drw,good,10 cylinders,gas,46463.0,clean,automatic,1FDXF46Y47EB23553,rwd,full-size,truck,white,il
7315129871,denver,9991,2014.0,jeep,patriot,,,gas,123329.0,clean,automatic,1C4NJPCB4ED624165,fwd,,SUV,black,co
7304786767,lehigh valley,3900,2002.0,volkswagen,passat gls 1.,excellent,4 cylinders,gas,152510.0,,automatic,WVWPD63B12P243748,,,sedan,,pa
7312824315,frederick,27990,2017.0,chevrolet,colorado extended cab,good,,gas,22120.0,clean,other,1GCHSCEA7H1203280,,,pickup,,md
7308295643,birmingham,28590,2017.0,jeep,wrangler sport suv 2d,good,6 cylinders,gas,37218.0,clean,other,1C4GJWAG4HL572192,4wd,,other,,al
7316500332,orange county,10000,1995.0,jeep,wrangler,fair,4 cylinders,gas,132000.0,clean,manual,,,,,,ca
7314892005,lancaster,0,2015.0,jeep,renegade latitude 4x4 gas,good,4 cylinders,gas,81408.0,clean,automatic,ZACCJBBT0FPB61751,4wd,,SUV,white,pa
7308214679,mason city,6995,2005.0,gmc,sierra 1500,excellent,,gas,249313.0,clean,automatic,2GTEK13T851118627,4wd,,pickup,white,ia
7311665456,mcallen / edinburg,1500,2015.0,dodge,grand caravan,,,gas,123456.0,clean,automatic,,,,,,tx
7311849121,lexington,19995,2013.0,chevrolet,silverado,,,gas,155000.0,clean,automatic,,,,,,ky
7309772094,vermont,24995,2016.0,acura,mdx 3.5l w/advance,excellent,6 cylinders,gas,82451.0,clean,automatic,5FRYD4H90GB008241,4wd,full-size,SUV,grey,vt
7302076469,ventura county,11998,2015.0,subaru,impreza 2.0i premium,excellent,4 cylinders,gas,0.0,,manual,JF1GPAC62F8310957,4wd,,wagon,,ca
7311364294,nashville,15474,2012.0,chevrolet,tahoe,,,gas,149891.0,clean,automatic,1GNSCBE07CR217945,rwd,,SUV,brown,tn
7316334335,lexington,22995,2015.0,gmc,sierra,,,gas,155000.0,clean,automatic,,,,,,ky
7306081641,south jersey,4495,2010.0,dodge,journey,good,4 cylinders,gas,199394.0,clean,automatic,3D4PH5FV7AT182830,fwd,,wagon,white,nj
7303257988,rochester,10999,2002.0,cadillac,escalade,excellent,8 cylinders,gas,112300.0,clean,automatic,,4wd,full-size,SUV,grey,ny
7314049951,chicago,12909,2013.0,subaru,outback 2.5i awd wagon,excellent,4 cylinders,gas,85591.0,clean,other,4S4BRBACXD3311017,4wd,,wagon,,il
7311054867,"st louis, MO",5000,1986.0,ram,,fair,8 cylinders,gas,50000.0,clean,manual,,4wd,,,black,il
7303780477,des moines,14995,2016.0,jeep,cherokee,excellent,4 cylinders,gas,77296.0,clean,automatic,1C4PJMCB9GW218686,4wd,,SUV,,ia
7313935469,fayetteville,4100,2008.0,toyota,prius,good,,gas,200000.0,clean,automatic,,fwd,mid-size,hatchback,green,nc
7316060631,inland empire,6000,2007.0,ford,ranger,good,6 cylinders,gas,153000.0,clean,automatic,,fwd,compact,pickup,blue,ca
7313395589,philadelphia,17900,2018.0,toyota,camry,,4 cylinders,gas,26228.0,clean,automatic,4T1B11HK4JU045630,fwd,,sedan,white,pa
7312548428,reno / tahoe,0,1987.0,chevrolet,el camino,good,8 cylinders,gas,120000.0,clean,automatic,,rwd,full-size,other,blue,ca
7312713479,sarasota-bradenton,12991,2011.0,cadillac,dts,excellent,8 cylinders,gas,49876.0,clean,automatic,1G6KD5E60BU139938,rwd,full-size,sedan,red,fl
7312900499,baltimore,9500,2013.0,hyundai,veloster turbo,good,4 cylinders,gas,58000.0,clean,manual,,fwd,,,silver,md
7315566161,denver,4900,2009.0,mazda,3 i touring,excellent,4 cylinders,gas,150400.0,clean,manual,,fwd,compact,sedan,silver,co
7311280128,the thumb,23500,1947.0,pontiac,streamliner,excellent,8 cylinders,gas,615.0,clean,automatic,,rwd,,,,mi
7316657026,minneapolis / st paul,2499,2002.0,saturn,vue,,,gas,127540.0,clean,automatic,,,mid-size,SUV,silver,mn
7313514179,fresno / madera,28998,2017.0,mercedes-benz,gla,excellent,,gas,,clean,automatic,,fwd,,SUV,,ca
7306210413,greenville / upstate,27000,2018.0,ram,1500,,,gas,68000.0,lien,automatic,,,,,,sc
7307369735,springfield,12500,2013.0,ford,f-150,good,8 cylinders,gas,136000.0,clean,automatic,,4wd,full-size,truck,white,mo
7314874128,detroit metro,495,2012.0,chevrolet,cruze,excellent,4 cylinders,gas,101315.0,clean,automatic,1G1PC5SH4C7262369,fwd,,,,mi
7315511661,inland empire,0,2017.0,honda,accord sedan,,,gas,92503.0,clean,automatic,1HGCR2F38HA161056,fwd,full-size,sedan,silver,ca
7310230780,modesto,14590,2013.0,honda,fit sport hatchback 4d,good,,gas,33246.0,clean,other,JHMGE8H50DC051256,fwd,,hatchback,,ca
7306624636,kalamazoo,32988,2017.0,chevrolet,silverado 1500,,,gas,37036.0,clean,automatic,1GCVKREC6HZ332815,4wd,,,red,mi
7311180473,kennewick-pasco-richland,13995,2009.0,ford,explorer sport trac,excellent,6 cylinders,gas,93155.0,clean,automatic,1FMEU51E19UA05680,4wd,,pickup,white,wa
7308549989,lancaster,4800,2007.0,toyota,camry se 4dr sedan,good,4 cylinders,gas,189300.0,clean,manual,,fwd,mid-size,sedan,black,pa
7305001468,ventura county,19396,2013.0,gmc,sierra 1500 crew cab sl,excellent,8 cylinders,gas,103096.0,,automatic,3GTP1UEA5DG179271,,,truck,,ca
7301988248,asheville,15900,2012.0,toyota,tacoma prerunner v6,excellent,6 cylinders,gas,71123.0,salvage,automatic,,rwd,,,silver,nc
7314951274,hawaii,15500,2015.0,honda,civic lx,,,gas,35340.0,clean,automatic,,,,,,hi
7315499920,santa fe / taos,1,1977.0,ford,f-150,fair,8 cylinders,gas,100000.0,clean,automatic,,rwd,full-size,pickup,blue,nm
7310722419,billings,4995,2004.0,ford,f-150 fx4,,,gas,198000.0,clean,automatic,,4wd,,,,mt
